Zip,SVI,Date,mobRatioOut,mobRatioIntra,Hospitalized,pop2019,SVIGroup
77006,0.17153888582460008,2020-08-17,0.7415937356057116,0.4971075204468382,0,22580,1
77006,0.17153888582460008,2020-08-24,0.5324735145094427,0.19948134849391583,0,22580,1
77006,0.17153888582460008,2020-08-31,0.9175495163519115,0.5633353281468183,0,22580,1
77006,0.17153888582460008,2020-09-07,0.6172270842929526,0.5425892679034511,0,22580,1
77006,0.17153888582460008,2020-09-14,0.7167204053431598,0.15719130261320566,0,22580,1
77006,0.17153888582460008,2020-09-21,0.30400736987563337,0.15639337721923,0,22580,1
77006,0.17153888582460008,2020-09-28,0.6061722708429296,0.4548174745661281,1,22580,1
77006,0.17153888582460008,2020-10-05,0.7194841087056656,0.2768801117095552,0,22580,1
77006,0.17153888582460008,2020-10-12,0.5785352372178719,0.35348094953121884,0,22580,1
77006,0.17153888582460008,2020-10-19,0.2984799631506218,0.2760821863155795,1,22580,1
77006,0.17153888582460008,2020-10-26,0.4035006909258406,0.234590065828845,1,22580,1
77006,0.17153888582460008,2020-11-02,0.5647167204053432,0.2864552164372631,0,22580,1
77006,0.17153888582460008,2020-11-09,0.5435283279594657,0.4213046080191502,1,22580,1
77006,0.17153888582460008,2020-11-16,0.4320589590050668,0.3231597845601436,0,22580,1
77006,0.17153888582460008,2020-11-23,0.3519115614923998,0.1891083183722322,1,22580,1
77006,0.17153888582460008,2020-11-30,0.4246890833717181,0.41412327947336924,1,22580,1
77006,0.17153888582460008,2020-12-07,0.2984799631506218,0.26730500698184717,0,22580,1
77006,0.17153888582460008,2020-12-14,0.4035006909258406,0.22661081188908838,1,22580,1
77006,0.17153888582460008,2020-12-21,0.3196683555964993,0.19389587073608616,0,22580,1
77006,0.17153888582460008,2020-12-28,0.21925380009212345,0.1324556153999601,0,22580,1
77007,0.04688361831218979,2020-03-23,0.3115030962657159,0.32498748122183274,5,40080,1
77007,0.04688361831218979,2020-03-30,0.3291424282229311,0.9579369053580371,0,40080,1
77007,0.04688361831218979,2020-04-06,0.24620003753049352,0.24261392088132197,1,40080,1
77007,0.04688361831218979,2020-04-13,0.21542503283918182,0.14621932899349024,1,40080,1
77007,0.04688361831218979,2020-04-20,0.2792268718333646,0.20681021532298446,0,40080,1
77007,0.04688361831218979,2020-04-27,0.3389003565396885,0.6369554331497246,0,40080,1
77007,0.04688361831218979,2020-05-04,0.5734659410771251,0.2911867801702554,0,40080,1
77007,0.04688361831218979,2020-05-11,0.3723024957778195,0.20305458187280923,0,40080,1
77007,0.04688361831218979,2020-05-18,0.43009945580784387,0.35953930896344516,0,40080,1
77007,0.04688361831218979,2020-05-25,0.48939763557890786,0.4268903355032549,0,40080,1
77007,0.04688361831218979,2020-06-01,0.5002814787014449,0.46820230345518277,0,40080,1
77007,0.04688361831218979,2020-06-08,0.49878025896040534,0.4526790185277917,1,40080,1
77007,0.04688361831218979,2020-06-15,0.3516607243385251,0.33625438157235854,5,40080,1
77007,0.04688361831218979,2020-06-22,0.3058735222368174,0.3647971957936905,1,40080,1
77007,0.04688361831218979,2020-06-29,0.3171326702946144,0.35903855783675515,7,40080,1
77007,0.04688361831218979,2020-07-06,0.2811033965096641,0.5315473209814722,1,40080,1
77007,0.04688361831218979,2020-07-13,0.34565584537436667,0.39559339008512767,1,40080,1
77007,0.04688361831218979,2020-07-20,0.45974854569337587,0.613920881321983,0,40080,1
77007,0.04688361831218979,2020-07-27,0.5749671608181648,0.8733099649474211,1,40080,1
77007,0.04688361831218979,2020-08-03,0.41696378307374743,1.6985478217325989,1,40080,1
77007,0.04688361831218979,2020-08-10,0.7359729780446613,1.1266900350525788,1,40080,1
77007,0.04688361831218979,2020-08-17,0.6094952148620755,0.7278417626439659,0,40080,1
77007,0.04688361831218979,2020-08-24,0.46012385062863576,0.41086629944917374,1,40080,1
77007,0.04688361831218979,2020-08-31,0.622255582660912,0.4616925388082123,1,40080,1
77007,0.04688361831218979,2020-09-07,0.6590354663163821,0.3873309964947421,1,40080,1
77007,0.04688361831218979,2020-09-14,0.589228748358041,0.4394091136705058,0,40080,1
77007,0.04688361831218979,2020-09-21,0.5096641020829424,0.30771156735102656,1,40080,1
77007,0.04688361831218979,2020-09-28,0.6534058922874836,0.6627441161742614,0,40080,1
77007,0.04688361831218979,2020-10-05,0.5768436854944643,0.5230345518277416,1,40080,1
77007,0.04688361831218979,2020-10-12,0.6192531431788328,0.45793690535803705,1,40080,1
77007,0.04688361831218979,2020-10-19,0.514918371176581,0.5232849273910867,0,40080,1
